52025,"history, historical fiction, biography"
47345,"history, historical fiction, biography"
17207,"mystery, thriller, crime"
20737,"fantasy, paranormal"
37209,young-adult
1204,"history, historical fiction, biography"
116596,romance
19290,"fantasy, paranormal"
13000,romance
42833,"mystery, thriller, crime"
17541,children
175696,non-fiction
207831,"mystery, thriller, crime"
76950,non-fiction
52928,non-fiction
1413,"history, historical fiction, biography"
61638,"fantasy, paranormal"
69016,romance
87892,"comics, graphic"
77557,"fantasy, paranormal"
78086,non-fiction
161781,"fantasy, paranormal"
288728,"fantasy, paranormal"
82932,young-adult
97479,"mystery, thriller, crime"
102199,"fantasy, paranormal"
339624,"history, historical fiction, biography"
247667,non-fiction
7316,"history, historical fiction, biography"
76139,"history, historical fiction, biography"
210324,"history, historical fiction, biography"
125937,romance
45272,romance
146237,non-fiction
224750,non-fiction
536859,"fantasy, paranormal"
84346,fiction
19986,non-fiction
23116,romance
101110,romance
13228,"fantasy, paranormal"
118470,romance
7509,"fantasy, paranormal"
202585,"history, historical fiction, biography"
46209,romance
162535,"fantasy, paranormal"
48602,romance
38416,"history, historical fiction, biography"
149223,young-adult
35404,romance
91129,"comics, graphic"
412361,"fantasy, paranormal"
164065,"fantasy, paranormal"
19972,non-fiction
23221,"history, historical fiction, biography"
64427,non-fiction
20109,"mystery, thriller, crime"
95026,"mystery, thriller, crime"
359660,children
169261,"fantasy, paranormal"
129441,"fantasy, paranormal"
106892,"mystery, thriller, crime"
694623,"mystery, thriller, crime"
239552,romance
86089,non-fiction
18277,romance
85025,young-adult
734,non-fiction
97343,"fantasy, paranormal"
567654,young-adult
120170,non-fiction
38581,"mystery, thriller, crime"
355324,"history, historical fiction, biography"
7936,non-fiction
107131,"history, historical fiction, biography"
6927,"fantasy, paranormal"
61070,romance
291242,romance
26145,"history, historical fiction, biography"
117833,"fantasy, paranormal"
25619,children
107350,"mystery, thriller, crime"
42474,"history, historical fiction, biography"
47177,"mystery, thriller, crime"
87556,"comics, graphic"
105509,children
12724,"mystery, thriller, crime"
40642,"mystery, thriller, crime"
21728,young-adult
278060,young-adult
46267,"comics, graphic"
5961,"fantasy, paranormal"
8255,"comics, graphic"
502834,"mystery, thriller, crime"
506,"history, historical fiction, biography"
168502,"fantasy, paranormal"
7944,"history, historical fiction, biography"
4761,young-adult
370696,"mystery, thriller, crime"
1414,"history, historical fiction, biography"
48842,non-fiction
4198,"fantasy, paranormal"
66158,non-fiction
280411,"history, historical fiction, biography"
166556,"fantasy, paranormal"
26212,"comics, graphic"
19841,non-fiction
3764,young-adult
164560,children
166234,"mystery, thriller, crime"
163112,romance
185143,"comics, graphic"
38970,non-fiction
109834,"mystery, thriller, crime"
50635,"fantasy, paranormal"
100874,"mystery, thriller, crime"
99723,children
4260,"fantasy, paranormal"
book_id_csv,genres
209972,romance
248883,"fantasy, paranormal"
292587,young-adult
150040,non-fiction
6624,"fantasy, paranormal"
180463,"mystery, thriller, crime"
409903,"history, historical fiction, biography"
24210,"history, historical fiction, biography"
38254,"mystery, thriller, crime"
101552,"history, historical fiction, biography"
268844,non-fiction
187106,"history, historical fiction, biography"
5430,"fantasy, paranormal"
50075,non-fiction
338071,children
35007,"mystery, thriller, crime"
5521,"fantasy, paranormal"
374262,"mystery, thriller, crime"
6521,young-adult
186669,"fantasy, paranormal"
207023,"fantasy, paranormal"
66954,fiction
71653,romance
87372,romance
94272,"fantasy, paranormal"
78339,non-fiction
408113,"fantasy, paranormal"
282157,"fantasy, paranormal"
13192,"fantasy, paranormal"
62834,"comics, graphic"
96880,"comics, graphic"
45359,romance
73998,children
184888,"fantasy, paranormal"
91714,"history, historical fiction, biography"
80485,"history, historical fiction, biography"
7943,non-fiction
185207,"fantasy, paranormal"
241490,poetry
2525,"fantasy, paranormal"
5764,"fantasy, paranormal"
125374,romance
68924,"mystery, thriller, crime"
12269,"fantasy, paranormal"
15545,"fantasy, paranormal"
139388,non-fiction
58453,children
3948,"fantasy, paranormal"
55261,"history, historical fiction, biography"
39152,"fantasy, paranormal"
25537,non-fiction
5971,"fantasy, paranormal"
71308,romance
87652,"comics, graphic"
65047,romance
3349,young-adult
191335,"comics, graphic"
7334,"history, historical fiction, biography"
63109,romance
14248,"fantasy, paranormal"
42613,non-fiction
5762,"fantasy, paranormal"
5265,young-adult
48367,non-fiction
14990,"fantasy, paranormal"
136185,romance
123972,non-fiction
121036,non-fiction
4623,"fantasy, paranormal"
40159,"mystery, thriller, crime"
12646,romance
122653,non-fiction
6254,romance
207764,romance
40379,"fantasy, paranormal"
176789,young-adult
85165,non-fiction
18802,"fantasy, paranormal"
278333,"history, historical fiction, biography"
114083,young-adult
16977,"mystery, thriller, crime"
157900,"fantasy, paranormal"
62824,"history, historical fiction, biography"
25532,non-fiction
125196,romance
168882,non-fiction
84890,"fantasy, paranormal"
8047,non-fiction
645440,"fantasy, paranormal"
102395,"history, historical fiction, biography"
27346,romance
100118,"fantasy, paranormal"
4621,romance
149622,poetry
2438,romance
51923,romance
24993,"fantasy, paranormal"
77185,non-fiction
1824,"fantasy, paranormal"
257740,non-fiction
2467,romance
67413,"fantasy, paranormal"
149701,non-fiction
11395,romance
269372,"history, historical fiction, biography"
19065,"mystery, thriller, crime"
79301,non-fiction
265074,"history, historical fiction, biography"
33434,non-fiction
33591,romance
280649,young-adult
116899,children
63277,"history, historical fiction, biography"
179007,romance
128550,"fantasy, paranormal"
283113,"mystery, thriller, crime"
17497,"fantasy, paranormal"
74465,non-fiction
174340,young-adult
2445,"fantasy, paranormal"
184674,romance
119694,"fantasy, paranormal"
207507,"fantasy, paranormal"
36936,"mystery, thriller, crime"
2239,romance
67936,"fantasy, paranormal"
109277,romance
26184,"fantasy, paranormal"
36723,young-adult
37535,"mystery, thriller, crime"
35920,romance
240288,"comics, graphic"
108689,"comics, graphic"
94666,"fantasy, paranormal"
263709,non-fiction
245383,romance
8989,romance
1040031,non-fiction
8674,"fantasy, paranormal"
363586,fiction
79335,"mystery, thriller, crime"
142746,"comics, graphic"
91467,non-fiction
446420,romance
102308,"history, historical fiction, biography"
48850,"history, historical fiction, biography"
176680,"history, historical fiction, biography"
9224,romance
169392,"history, historical fiction, biography"
150706,romance
35668,romance
336408,non-fiction
99179,romance
241805,"history, historical fiction, biography"
22195,"fantasy, paranormal"
34662,"history, historical fiction, biography"
264645,young-adult
5867,young-adult
76739,"mystery, thriller, crime"
105934,"fantasy, paranormal"
58156,romance
35708,"mystery, thriller, crime"
100282,"mystery, thriller, crime"
53352,"mystery, thriller, crime"
60263,"comics, graphic"
71569,fiction
60095,"history, historical fiction, biography"
73995,children
12914,"mystery, thriller, crime"
56689,non-fiction
49989,romance
16405,"mystery, thriller, crime"
1232,young-adult
19674,poetry
66018,romance
145771,"fantasy, paranormal"
98005,"history, historical fiction, biography"
130810,non-fiction
50905,"fantasy, paranormal"
856,"history, historical fiction, biography"
277320,"fantasy, paranormal"
8782,romance
118143,young-adult
150893,"mystery, thriller, crime"
25109,romance
92639,children
89058,"fantasy, paranormal"
15501,"fantasy, paranormal"
111422,"fantasy, paranormal"
68297,"mystery, thriller, crime"
176251,"fantasy, paranormal"
79414,"mystery, thriller, crime"
17372,non-fiction
552723,"history, historical fiction, biography"
70180,romance
58494,"history, historical fiction, biography"
177768,poetry
221728,"fantasy, paranormal"
51941,"fantasy, paranormal"
80276,"fantasy, paranormal"
266069,"mystery, thriller, crime"
1058,non-fiction
168469,young-adult
7684,non-fiction
233954,"history, historical fiction, biography"
49523,non-fiction
262474,non-fiction
25833,romance
1194,non-fiction
66848,"history, historical fiction, biography"
222862,romance
167100,"fantasy, paranormal"
99705,children
45161,romance
154662,"history, historical fiction, biography"
107861,"mystery, thriller, crime"
61597,"fantasy, paranormal"
28504,"fantasy, paranormal"
41169,"mystery, thriller, crime"
98857,"fantasy, paranormal"
46727,"mystery, thriller, crime"
19975,"mystery, thriller, crime"
420923,children
237840,"history, historical fiction, biography"
208938,"fantasy, paranormal"
62560,non-fiction
167073,"fantasy, paranormal"
13168,"fantasy, paranormal"
7896,"mystery, thriller, crime"
145606,non-fiction
24891,"history, historical fiction, biography"
53994,"mystery, thriller, crime"
77773,"comics, graphic"
22796,young-adult
77689,children
280741,"fantasy, paranormal"
91875,non-fiction
72167,"history, historical fiction, biography"
86327,"mystery, thriller, crime"
147129,romance
115301,"fantasy, paranormal"
108972,"history, historical fiction, biography"
413704,"fantasy, paranormal"
61905,young-adult
52347,"history, historical fiction, biography"
105781,"history, historical fiction, biography"
7492,"fantasy, paranormal"
150058,poetry
76014,children
209121,"mystery, thriller, crime"
30699,"mystery, thriller, crime"
86054,"history, historical fiction, biography"
378163,young-adult
58804,young-adult
60628,"comics, graphic"
21273,"comics, graphic"
18875,"history, historical fiction, biography"
51213,"fantasy, paranormal"
12903,"fantasy, paranormal"
14871,young-adult
51326,"mystery, thriller, crime"
233531,romance
49734,romance
341573,"fantasy, paranormal"
75766,"mystery, thriller, crime"
73736,non-fiction
47116,romance
199506,"history, historical fiction, biography"
47087,"history, historical fiction, biography"
51863,"fantasy, paranormal"
21054,non-fiction
65633,romance
218101,"fantasy, paranormal"
148025,non-fiction
176246,"fantasy, paranormal"
41638,non-fiction
128549,"fantasy, paranormal"
50207,"mystery, thriller, crime"
82976,"fantasy, paranormal"
36292,children
250275,"mystery, thriller, crime"
188329,"fantasy, paranormal"
108358,non-fiction
39683,romance
185150,"comics, graphic"
363751,"history, historical fiction, biography"
128335,non-fiction
78369,"fantasy, paranormal"
91596,"fantasy, paranormal"
102821,poetry
101726,"history, historical fiction, biography"
254091,"history, historical fiction, biography"
25147,"history, historical fiction, biography"
115294,"comics, graphic"
6444,"fantasy, paranormal"
82353,children
21316,"comics, graphic"
27858,non-fiction
4598,"fantasy, paranormal"
77617,"fantasy, paranormal"
63547,children
269797,non-fiction
25178,"mystery, thriller, crime"
149779,non-fiction
66811,"mystery, thriller, crime"
102749,"history, historical fiction, biography"
67482,young-adult
78348,"comics, graphic"
82361,"history, historical fiction, biography"
5745,young-adult
202700,poetry
51014,"comics, graphic"
75390,"fantasy, paranormal"
32645,romance
18225,non-fiction
249224,"history, historical fiction, biography"
72174,non-fiction
12693,romance
book_id_csv,genres
207949,non-fiction
19910,children
199913,"history, historical fiction, biography"
13890,non-fiction
259860,"fantasy, paranormal"
16252,"history, historical fiction, biography"
45672,"mystery, thriller, crime"
6283,"fantasy, paranormal"
104328,"history, historical fiction, biography"
14845,romance
4864,"fantasy, paranormal"
4126,young-adult
62034,"mystery, thriller, crime"
65935,romance
122513,children
169135,"mystery, thriller, crime"
72066,fiction
39783,"fantasy, paranormal"
616306,"mystery, thriller, crime"
29493,"fantasy, paranormal"
435608,"mystery, thriller, crime"
443522,romance
87946,"comics, graphic"
65958,romance
45190,romance
51769,children
117631,"history, historical fiction, biography"
25630,"mystery, thriller, crime"
534792,"fantasy, paranormal"
75192,"history, historical fiction, biography"
93878,"mystery, thriller, crime"
176346,"fantasy, paranormal"
25261,"mystery, thriller, crime"
55024,young-adult
61570,children
216683,"mystery, thriller, crime"
12086,romance
6522,"fantasy, paranormal"
151297,"fantasy, paranormal"
76837,young-adult
89771,"fantasy, paranormal"
100986,non-fiction
34153,"history, historical fiction, biography"
16094,romance
18930,romance
54945,non-fiction
15093,"comics, graphic"
216516,"history, historical fiction, biography"
16716,non-fiction
91721,"history, historical fiction, biography"
10278,romance
21399,"fantasy, paranormal"
630770,fiction
62535,"mystery, thriller, crime"
40133,young-adult
4733,"fantasy, paranormal"
39201,young-adult
155685,"history, historical fiction, biography"
21914,children
94755,"fantasy, paranormal"
212897,children
271615,romance
154076,non-fiction
465138,romance
84895,"fantasy, paranormal"
59598,"history, historical fiction, biography"
15515,"fantasy, paranormal"
56564,"comics, graphic"
5436,romance
6590,"fantasy, paranormal"
38561,"history, historical fiction, biography"
24889,romance
3071,"fantasy, paranormal"
50500,"fantasy, paranormal"
29235,"mystery, thriller, crime"
38610,young-adult
29446,"fantasy, paranormal"
18291,"history, historical fiction, biography"
26128,"fantasy, paranormal"
153687,"fantasy, paranormal"
6555,"fantasy, paranormal"
6219,young-adult
100230,"fantasy, paranormal"
6239,romance
4725,"fantasy, paranormal"
12320,romance
